time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.02448598689778025,0.069735458653615,8.707956384176445,0.06455341023484706,6.272829376707623,0.0,-0.009496415938059687,0.278656505556465,2.7532081066536813,0.06743021479235972,0.01015703299997418,0.0,416.2359500020347,417.42282373907295,418.0451301413743,416.97743995736175
1.2600000000000007,-0.024831635308798516,0.08788244315554089,8.877328631098056,0.06855690265498815,6.273069087705142,0.0,-0.0020792238994448787,0.3266525709979686,2.8921553803377638,0.06527624691892546,-0.012672681909192282,0.0,457.6661812418252,455.84547273326496,456.8516032032292,456.6830151351612
1.3200000000000007,-0.024704420035996544,0.10918409548144763,9.05771596062041,0.07356215827015244,6.2723725890734805,0.0,0.006401726066314959,0.3839147805610042,3.1201100553286625,0.10592474482002612,-0.00956030242856517,0.0,483.400109886726,483.63472033469805,482.9316420547512,485.9925116019107
1.3800000000000008,-0.024044332614928474,0.13411001381221127,9.252525263211417,0.0803403620608254,6.272210969148606,0.0,0.015635878139924803,0.447714420851742,3.3727437317546336,0.12425096197862151,0.008363257409418616,0.0,491.96051676024797,493.2859202784398,491.4351008074965,492.80144923546555
1.4400000000000008,-0.02289908742328592,0.16252697483011735,9.456219847979279,0.08804968750973874,6.272935850332882,0.0,0.02247890499940447,0.5002155289140822,3.4168690942236557,0.1358374929556906,0.018637739993636798,0.0,430.2862976337787,431.15515545125356,430.32920510026594,431.3244735641726
1.5000000000000009,-0.0213297691812592,0.19450206595706024,9.665441073409793,0.09640430102471687,6.273857469172238,0.0,0.02971571256993017,0.5664695082643827,3.556643616050608,0.14530199506741845,0.007832859152214721,0.0,462.40854715364856,461.55646324890256,460.2022778591461,460.96802293158333
1.560000000000001,-0.019332502042558427,0.23075923777871865,9.884266151528657,0.1058667028343816,6.274362575840854,0.0,0.03679847960240291,0.6430843935322808,3.7368195216045206,0.17509410910331483,0.00956464888127285,0.0,474.2808763538611,474.4137475246333,473.4957440552111,475.80338327825774
1.620000000000001,-0.01694709261445339,0.2715340751912147,10.111070996714558,0.11660976465585371,6.275023406469943,0.0,0.04265014988590895,0.7171024301538531,3.8229059660205755,0.18596854545982663,0.013765184764741032,0.0,447.20250011314585,447.54441954869264,446.79764533207646,447.7139906091604
1.680000000000001,-0.014233701610623352,0.31683846004304134,10.341918434626082,0.12795090059530878,6.2755872094189,0.0,0.047726665210115204,0.7940788965003995,3.8716749737401033,0.1945035854744569,-0.001208882119711427,0.0,436.7954569462477,435.5447051787946,436.23681578227115,436.98432352548053
1.740000000000001,-0.011217591741938064,0.36708115691304516,10.576438099376452,0.14018524129369947,6.275589248551867,0.0,0.052811346176286224,0.881810925036653,3.945187956725797,0.21805910905984477,0.002410751864594496,0.0,444.79860983136206,445.09496237687677,444.1670073414373,446.1348284386669
1.8000000000000012,-0.007901880098822974,0.4227455683487158,10.814715594244113,0.1530262371662765,6.275656427581884,0.0,0.057700196131910374,0.9748614129980506,3.99697468129051,0.20439136100295144,-0.0015965967288726246,0.0,439.18256186400265,438.85000806709576,439.8021568201922,438.71420337264186
1.8600000000000012,-0.004278122500781036,0.4845549087988436,11.058099241890057,0.16565228651531338,6.275860765691842,0.0,0.06308052845810837,1.0866706598976779,4.115110269832625,0.22037251137969244,0.011894057843888896,0.0,460.92886161850043,461.99381713901647,459.6907235626473,460.9970614546825
1.9200000000000013,-0.0003560213994941522,0.5529414561299743,11.306161508251632,0.1791116220990121,6.276448483994546,0.0,0.0675928179921434,1.194075292106625,4.153196268166694,0.23122625976899147,0.00522740442633894,0.0,436.81288023797407,436.2564073331997,437.30127428217276,438.25508939061274
1.9800000000000013,0.0038485526435883435,0.6286187905652306,11.559692949794629,0.19272782493443952,6.277029104487404,0.0,0.0725045349814853,1.3298675279893295,4.296930076181455,0.2165915930437344,0.017351403591720237,0.0,469.06245352183134,470.00300542349447,473.3900803250579,472.31009025299574
2.0400000000000014,0.008314873866302502,0.7122054970591924,11.819101025769934,0.2055516776628874,6.27875686803257,0.0,0.07623045156713149,1.457508176717903,4.349444095705084,0.2073014461677632,0.04521353940081544,0.0,443.8434272956516,446.1247052792502,444.83636487750914,444.119889618083
2.1000000000000014,0.012971761526265974,0.8040335591753406,12.083226459334098,0.21789614522926648,6.28095436493612,0.0,0.07872681425079417,1.604568851016215,4.453920512902973,0.202428234927971,0.007767772893967528,0.0,464.1831649122108,461.23541915303554,462.1062167679514,461.7616956491911
2.1600000000000015,0.017737834387509064,0.9046311375808438,12.352195607904223,0.22994296949139237,6.281081527854813,0.0,0.08010887543353168,1.7497370997329795,4.5110767204422055,0.19726874323261856,-0.012653496220280825,0.0,450.2796000128179,448.6243066051448,449.096428618546,448.7167343193696
2.2200000000000015,0.0225895138588815,1.0142365177199346,12.624831908394405,0.2422965194313509,6.2801460626413075,0.0,0.08169633136009462,1.9048242021216575,4.576082645289904,0.21913158049927145,-0.022230257647303506,0.0,453.6264622802204,452.85678289202906,452.01640297280574,453.8152525286632
2.2800000000000016,0.027555780155059696,1.1332940034813481,12.900929667007746,0.2553010641255016,6.278295229735113,0.0,0.08398837069721203,2.064870031257738,4.626459774172799,0.21148636559912468,-0.059902117988609796,0.0,451.83157666817306,448.7831731452637,449.9846186648227,449.4110093485898
2.3400000000000016,0.03270016327153977,1.2619824359262104,13.179174125766066,0.26813067579316296,6.274359229345539,0.0,0.08783795086528726,2.2257864563755123,4.647746054775123,0.21813180035824634,-0.08053729210548428,0.0,442.9074419221134,441.20340769230575,441.92182203248734,442.5146220319872
2.4000000000000017,0.03815348407700978,1.400536819205264,13.458566263926766,0.2808998326510448,6.2690264576491295,0.0,0.09439960354148454,2.3937325504409084,4.664689143521276,0.19924393864488796,-0.11606543593046725,0.0,443.74037215126674,440.80640755107686,442.67132737856434,441.15872449353634
2.4600000000000017,0.044098109594288296,1.5492112116501122,13.73830122015984,0.2931143949632746,6.26280297122986,0.0,0.10433720750947734,2.5630126359511727,4.6592689457016725,0.2110626596359158,-0.08639599348255947,0.0,434.42883550844584,436.89975540619855,435.97949393802844,437.00729747814944
2.520000000000002,0.05081769661469862,1.709208686512654,14.020799262842841,0.306259660203712,6.257412275008852,0.0,0.12019181135208633,2.7712750667721373,4.75619177788467,0.2315983542314399,-0.09782617807509558,0.0,470.8302587458123,469.93865157297495,469.5947494542401,471.229284197589
2.580000000000002,0.058557110928802905,1.8814069187585352,14.307272480221854,0.3207417723261905,6.25202945600784,0.0,0.13831635665113626,2.9697678900053988,4.791988731703378,0.25593862864166567,-0.07708386045574528,0.0,453.0597519969449,454.7179117785607,452.00105743160657,454.0148372357019
2.640000000000002,0.0674456723378602,2.0653853754758287,14.594629012248966,0.3363083281946375,6.247882371181886,0.0,0.15835247778922373,3.1640076843322653,4.785767729352335,0.26565020296699215,-0.05666738982478142,0.0,440.4684485095074,442.15013103038393,441.6594818395889,442.52779079367747
2.700000000000002,0.07761710371558264,2.2613680531561116,14.881768052681874,0.3527932338412647,6.245550612538478,0.0,0.18093092657831839,3.3699534870984094,4.784624002911267,0.2885420766479738,-0.01662354995591845,0.0,443.1519544562628,446.430812254543,444.75898166642065,446.705404804753
2.760000000000002,0.08933986710998491,2.4714627056619634,15.17269836449708,0.36970902271671413,6.244636688051283,0.0,0.20989026157381396,3.6345386316561212,4.9112749615440725,0.2635333204899738,-0.012585129726860801,0.0,487.76146815389086,488.0631404916569,489.65524130836314,487.86282262062605
2.820000000000002,0.10272604820373434,2.6968974797938845,15.468848831653144,0.3858424828713698,6.244447038922074,0.0,0.2363262159674097,3.8810804820625444,4.959063543306779,0.27787125538981294,0.011038101699862302,0.0,466.6856026694981,468.52625397880917,466.18534040039265,467.37334160310525
2.880000000000002,0.11786176555197539,2.9390318536690225,15.77168154044392,0.402808882948384,6.244719674509756,0.0,0.26806993535092966,4.1912547766667725,5.133072728239777,0.2910982351410135,-0.013437615262215047,0.0,510.80386502542075,509.05512187721064,508.28285141980626,509.29970282141755
2.940000000000002,0.13463767490316067,3.1974515764058564,16.078517621809596,0.420081615549587,6.244147284778517,0.0,0.291167427971557,4.423868587632964,5.093767954667976,0.28052618713598004,-0.00270425562149028,0.0,446.2163728150689,447.0920462115682,445.79956457956007,445.018492358832
3.000000000000002,0.15260673247203574,3.4679811744441245,16.37819191372863,0.43695467888233086,6.243844368957534,0.0,0.3078318822508644,4.594840881102567,4.895378186710098,0.2825629311599338,-0.010206506402675342,0.0,389.69534665992484,388.993318095328,390.2329556222962,390.5151831308187
3.0600000000000023,0.1718280776833439,3.7516176732591022,16.671557271580188,0.45403179305634733,6.2430507614425,0.0,0.33291344436269527,4.8607183838259225,4.882135069855107,0.2884331189745218,-0.020079496978062415,0.0,458.2149395023884,457.42933224549415,457.6391806921825,458.18573465589304
3.1200000000000023,0.19257834013907885,4.051555552739055,16.96415281290824,0.4711614516319145,6.241629361839408,0.0,0.3588493059312128,5.138176327539969,4.86960816123738,0.2788702368639493,-0.03211767776606078,0.0,461.2912703469653,460.33939226019083,461.985623172203,461.31008426519713
3.1800000000000024,0.21481568047648766,4.367335265677258,17.253770122003356,0.4876176645931798,6.239817932106821,0.0,0.3825306168854859,5.388704620102273,4.78333095703751,0.2629947859223109,-0.02659129270976832,0.0,439.3150392726624,439.7728418276619,438.48658144997097,437.2424273798877
3.2400000000000024,0.23854337644812265,4.698801525200573,17.538919979503344,0.50345264354804,6.238801227047103,0.0,0.4084723514133425,5.660928946004703,4.720496236654736,0.265694565117941,-0.0024931543274760715,0.0,448.164814152921,450.11975476542875,449.6363747762543,449.9243425356768
3.3000000000000025,0.2640381932143011,5.048967528304048,17.82405518133432,0.5197882532369871,6.23851151879995,0.0,0.44130424191077333,6.011868863347353,4.781816726147584,0.28289830730463195,-0.00996456697033163,0.0,494.4553042340248,493.9045401231366,494.28932866459667,495.62193326197075
3.3600000000000025,0.2913509197324954,5.418695872967209,18.109616707033933,0.5368678213291833,6.237590727792963,0.0,0.46914034980132,6.313104238177641,4.735350235314945,0.2879600314582306,-0.02918987957567278,0.0,463.6031975344555,462.08980484035453,463.0547008676043,463.5313046359986
3.4200000000000026,0.32039241102951843,5.807163707053033,18.392953746847763,0.5544217813774601,6.235559988971097,0.0,0.49902906956257737,6.636437728961419,4.707383217058735,0.30045581612370437,-0.04532422312662028,0.0,473.748938297861,472.50596023519535,472.94896343956117,473.9915875813778
3.4800000000000026,0.35113700932033526,6.213834084913535,18.672119321406182,0.572930112205202,6.233161812433135,0.0,0.5259622804246474,6.919945239752021,4.596809731060074,0.3209638376143744,-0.03097804838627951,0.0,447.973723505335,449.13826330634237,446.6212277048199,448.3867487637177
3.5400000000000027,0.3837655907432718,6.640237463685755,18.94834122920034,0.5927336800376128,6.231224180400318,0.0,0.561758522305266,7.294015392971641,4.608010584569874,0.3438446936379669,-0.03506412743819423,0.0,495.1409214435583,494.8398704823319,493.8544016347409,495.6381940603117
3.6000000000000028,0.41845740528768777,7.088054402863104,19.223033816944984,0.6137928403666102,6.229360040449631,0.0,0.5947385625055571,7.633814745112919,4.546219030392757,0.36237100930009986,-0.0240846518254892,0.0,475.3867573996093,476.2272935690258,474.2913757560793,475.8298682433214
3.660000000000003,0.45500006342125404,7.554840479230527,19.491402761889653,0.6362566193151133,6.228225660653354,0.0,0.6233974495251929,7.926442093236004,4.397795928043319,0.3913744476033521,-0.010165054760906327,0.0,448.0780714817816,449.2086658897313,447.26443573381266,449.7625556009975
3.720000000000003,0.4930653831003224,8.03714943543898,19.747603300838197,0.659480991619299,6.228157421587744,0.0,0.6454547068201609,8.151414493368073,4.1414526850153,0.3767107174104015,0.012600127737906783,0.0,407.27148634464606,409.3034062503141,409.90433896525076,408.7676702885924
